"artist","firstName","gender","itemInSession","lastName","length","level","location","sessionId","song","userId"
"Phoenix","Mohammad","M","30","Rodriguez","179.85261","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Everything Is Everything","88"
"Ill NiÃÂ±o","Lily","F","2","Burns","172.9824","free","New York-Newark-Jersey City, NY-NJ-PA","886","Re-Birth","32"
"Rachael Yamagata","Mohammad","M","31","Rodriguez","242.75546","paid","Sacramento--Roseville--Arden-Arcade, CA","900","1963","88"
"Rammstein","Hayden","F","8","Brock","284.89098","paid","Detroit-Warren-Dearborn, MI","381","FRÃÂ¼HLING IN PARIS","72"
"Moderat","Mohammad","M","32","Rodriguez","341.55057","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Out Of Sight","88"
"The Gabe Dixon Band","Hayden","F","9","Brock","174.62812","paid","Detroit-Warren-Dearborn, MI","381","Till You're Gone","72"
"The Pussycat Dolls","Hayden","F","10","Brock","207.56853","paid","Detroit-Warren-Dearborn, MI","381","Stickwitu","72"
"Akala","Mohammad","M","33","Rodriguez","238.44526","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Comedy Tragedy History","88"
"George Baker Selection","Hayden","F","11","Brock","200.4371","paid","Detroit-Warren-Dearborn, MI","381","Morning Sky","72"
"Seru Giran","Mohammad","M","34","Rodriguez","230.81751","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Viernes 3 Am","88"
"British Sea Power","Hayden","F","12","Brock","196.8322","paid","Detroit-Warren-Dearborn, MI","381","A Trip Out","72"
"Balkan Beat Box","Mohammad","M","36","Rodriguez","319.92118","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Adir Adirim (Featuring Victoria Hanna)","88"
"The Premiers","Hayden","F","13","Brock","134.81751","paid","Detroit-Warren-Dearborn, MI","381","Farmer John","72"
"Ivete Sangalo","Hayden","F","14","Brock","221.23057","paid","Detroit-Warren-Dearborn, MI","381","TÃÂ´ Na Rua","72"
"Kanye West / GLC / Consequence","Mohammad","M","37","Rodriguez","324.20526","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Spaceship","88"
"Tommy Sands","Hayden","F","15","Brock","140.12036","paid","Detroit-Warren-Dearborn, MI","381","Teenage Crush","72"
"Future Rock","Hayden","F","17","Brock","239.90812","paid","Detroit-Warren-Dearborn, MI","381","Gears","72"
"Bersuit Vergarabat","Mohammad","M","38","Rodriguez","283.68934","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Y LlegarÃÂ¡ La Paz","88"
"Kanye West","Hayden","F","18","Brock","311.92771","paid","Detroit-Warren-Dearborn, MI","381","Stronger","72"
"Pixies","Mohammad","M","39","Rodriguez","229.3024","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Where Is My Mind?","88"
"Fredrika Stahl","Hayden","F","19","Brock","183.09179","paid","Detroit-Warren-Dearborn, MI","381","I'Ll Win Your Heart","72"
"Vampire Weekend","Mohammad","M","40","Rodriguez","133.22404","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Bryn (Album)","88"
"BjÃÂ¶rk","Hayden","F","20","Brock","348.57751","paid","Detroit-Warren-Dearborn, MI","381","Undo","72"
"White Rabbits","Mohammad","M","41","Rodriguez","214.22975","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Midnight And I","88"
"La Coka Nostra","Mohammad","M","42","Rodriguez","210.52036","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Bang Bang (feat. Snoop Dogg)","88"
"Fredericks_ Goldman_ Jones","Hayden","F","21","Brock","355.26485","paid","Detroit-Warren-Dearborn, MI","381","On N'A Pas ChangÃÂ©","72"
"Jack Johnson","Mohammad","M","43","Rodriguez","201.63873","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Constellations","88"
"Josh Groban","Hayden","F","22","Brock","272.37832","paid","Detroit-Warren-Dearborn, MI","381","When You Say You Love Me (Album Version)","72"
"System of a Down","Hayden","F","23","Brock","169.89995","paid","Detroit-Warren-Dearborn, MI","381","Lonely Day","72"
"Kanka Feat. Brother Culture","Hayden","F","24","Brock","293.40689","paid","Detroit-Warren-Dearborn, MI","381","Revolution","72"
"Linkin Park","Mohammad","M","45","Rodriguez","259.86567","paid","Sacramento--Roseville--Arden-Arcade, CA","900","My December","88"
"Sara Bareilles","Hayden","F","25","Brock","233.37751","paid","Detroit-Warren-Dearborn, MI","381","Gravity","72"
"Marvin Gaye","Mohammad","M","46","Rodriguez","235.62404","paid","Sacramento--Roseville--Arden-Arcade, CA","900","I Want You","88"
"Toranja","Hayden","F","26","Brock","120.21506","paid","Detroit-Warren-Dearborn, MI","381","Doce No ChÃÂ£o","72"
"Shinedown","Mohammad","M","47","Rodriguez","191.05914","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Cyanide Sweet Tooth Suicide (Album Version)","88"
"the bird and the bee","Hayden","F","27","Brock","165.642","paid","Detroit-Warren-Dearborn, MI","381","Again & Again","72"
"Morella's Forest","Mohammad","M","48","Rodriguez","243.01669","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Falling","88"
"Foo Fighters","Hayden","F","28","Brock","117.002","paid","Detroit-Warren-Dearborn, MI","381","Hell","72"
"Faith No More","Chloe","F","1","Cuevas","186.14812","paid","San Francisco-Oakland-Hayward, CA","959","Easy","49"
"Bon Iver","Hayden","F","29","Brock","238.49751","paid","Detroit-Warren-Dearborn, MI","381","Skinny Love","72"
"Hellogoodbye","Mohammad","M","49","Rodriguez","193.93261","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Shimmy Shimmy Quarter Turn (Take It Back To Square One)","88"
"Virus Syndicate","Chloe","F","2","Cuevas","219.01016","paid","San Francisco-Oakland-Hayward, CA","959","Vibrator","49"
"Plastilina Mosh","Hayden","F","30","Brock","247.01342","paid","Detroit-Warren-Dearborn, MI","381","AlÃÂ³","72"
"Rise Against","Mohammad","M","50","Rodriguez","242.25914","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Savior","88"
"The Used","Chloe","F","3","Cuevas","190.82404","paid","San Francisco-Oakland-Hayward, CA","959","Let It Bleed (Amended Album Version)","49"
"Sonora Carruseles","Hayden","F","31","Brock","223.65995","paid","Detroit-Warren-Dearborn, MI","381","Linda Cubana","72"
"Band Of Horses","Mohammad","M","51","Rodriguez","187.0624","paid","Sacramento--Roseville--Arden-Arcade, CA","900","The General Specific (Album)","88"
"A Day To Remember","Chloe","F","4","Cuevas","243.22567","paid","San Francisco-Oakland-Hayward, CA","959","If It Means A Lot To You","49"
"Rammstein","Mohammad","M","52","Rodriguez","188.57751","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Feuer Frei","88"
"Angels and Airwaves","Hayden","F","32","Brock","302.05342","paid","Detroit-Warren-Dearborn, MI","381","The Gift","72"
"Circle Of Dead Children","Chloe","F","5","Cuevas","30.82404","paid","San Francisco-Oakland-Hayward, CA","959","Grabbing N","49"
"Submersed","Chloe","F","6","Cuevas","214.41261","paid","San Francisco-Oakland-Hayward, CA","959","Deny Me","49"
"Of Montreal","Mohammad","M","53","Rodriguez","265.56036","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Disconnect The Dots (LP Version)","88"
"Modern English","Hayden","F","33","Brock","277.52444","paid","Detroit-Warren-Dearborn, MI","381","I Melt With You","72"
"Elliott Smith","Chloe","F","7","Cuevas","270.62812","paid","San Francisco-Oakland-Hayward, CA","959","Twilight","49"
"Cream","Mohammad","M","54","Rodriguez","298.23955","paid","Sacramento--Roseville--Arden-Arcade, CA","900","White Room","88"
"Blindside","Chloe","F","8","Cuevas","192.20853","paid","San Francisco-Oakland-Hayward, CA","959","Pitiful (LP Version)","49"
"Benga","Hayden","F","34","Brock","276.71465","paid","Detroit-Warren-Dearborn, MI","381","Benga's Off His Head","72"
"Rammstein","Mohammad","M","55","Rodriguez","188.57751","paid","Sacramento--Roseville--Arden-Arcade, CA","900","Feuer Frei","88"
"Timbaland / Mia","Hayden","F","35","Brock","234.52689","paid","Detroit-Warren-Dearborn, MI","381","Come Around","72"
"Les Savy Fav","Jacqueline","F","1","Lynch","181.9424","paid","Atlanta-Sandy Springs-Roswell, GA","924","Bringing Us Down","29"
"Kings Of Leon","Jacqueline","F","2","Lynch","201.79546","paid","Atlanta-Sandy Springs-Roswell, GA","924","Revelry","29"
"Hot Water Music","Jacqueline","F","3","Lynch","156.62975","paid","Atlanta-Sandy Springs-Roswell, GA","924","God Deciding","29"
"Blue States","Jacqueline","F","4","Lynch","281.02485","paid","Atlanta-Sandy Springs-Roswell, GA","924","Stereo 99","29"
"The Black Keys","Jacqueline","F","5","Lynch","339.43465","paid","Atlanta-Sandy Springs-Roswell, GA","924","Everywhere I Go","29"
"Trafik","Jacqueline","F","6","Lynch","380.21179","paid","Atlanta-Sandy Springs-Roswell, GA","924","Dirty Word","29"
"Alice Cooper","Ryann","F","1","Smith","155.42812","free","Palestine, TX","938","Under My Wheels (Live)","92"
"The Rolling Stones","Ryann","F","2","Smith","271.49016","free","Palestine, TX","938","Angie (1993 Digital Remaster)","92"
"Enrique Iglesias","Ryann","F","3","Smith","264.202","free","Palestine, TX","938","Hero","92"
"Deadmau5","Tegan","F","6","Levine","429.94893","paid","Portland-South Portland, ME","933","Arguru","80"
"Aphex Twin","Ryann","F","4","Smith","547.13424","free","Palestine, TX","938","Tha","92"
"Metric","Tegan","F","7","Levine","286.24934","paid","Portland-South Portland, ME","933","Help I'm Alive","80"
"Warren Barfield","Tegan","F","8","Levine","222.98077","paid","Portland-South Portland, ME","933","Love Is Not A Fight","80"
"Jack Johnson","Ryann","F","5","Smith","283.92444","free","Palestine, TX","938","They Do_ They Don't","92"
"Akon","Tegan","F","9","Levine","235.85914","paid","Portland-South Portland, ME","933","Lonely","80"
"Pixies","Ryann","F","6","Smith","210.99057","free","Palestine, TX","938","Hey","92"
"Enya","Tegan","F","10","Levine","179.90485","paid","Portland-South Portland, ME","933","To Go Beyond (II)","80"
"Steely Dan","Tegan","F","11","Levine","273.89342","paid","Portland-South Portland, ME","933","Rikki Don't Lose That Number","80"
"Salt-N-Pepa","Tegan","F","12","Levine","207.62077","paid","Portland-South Portland, ME","933","Push It","80"
"Five Finger Death Punch","Tegan","F","13","Levine","174.13179","paid","Portland-South Portland, ME","933","Crossing Over","80"
"Die Mooskirchner","Tegan","F","14","Levine","169.29914","paid","Portland-South Portland, ME","933","Frisch und g'sund","80"
"Lynyrd Skynyrd","Theodore","M","1","Smith","216.60689","free","Houston-The Woodlands-Sugar Land, TX","953","Sweet home Alabama","52"
"Kostia","Theodore","M","2","Smith","281.10322","free","Houston-The Woodlands-Sugar Land, TX","953","Secret Garden","52"
"Great Lake Swimmers","Kevin","M","0","Arellano","215.11791","free","Harrisburg-Carlisle, PA","815","Your Rocky Spine","66"
"Soziedad Alkoholika","Kevin","M","1","Arellano","204.7473","free","Harrisburg-Carlisle, PA","815","Va Bien","66"
"Franz Ferdinand","Kevin","M","2","Arellano","172.01587","free","Harrisburg-Carlisle, PA","815","Eleanor Put Your Boots On","66"
"Modest Mouse","Kevin","M","3","Arellano","209.52771","free","Harrisburg-Carlisle, PA","815","Float On","66"
"Adam Lambert","Kevin","M","4","Arellano","266.44853","free","Harrisburg-Carlisle, PA","815","Aftermath","66"
"Parni Valjak","Kevin","M","5","Arellano","259.83955","free","Harrisburg-Carlisle, PA","815","Dok si pored mene","66"
"Flaw","Kevin","M","7","Arellano","265.89995","free","Harrisburg-Carlisle, PA","815","Not Enough","66"
"Foo Fighters","Kevin","M","8","Arellano","250.14812","free","Harrisburg-Carlisle, PA","815","Everlong","66"
"ÃÂngeles del Infierno","Kevin","M","9","Arellano","267.25832","free","Harrisburg-Carlisle, PA","815","Si TÃÂº No EstÃÂ¡s AquÃÂ­","66"
"Smash Mouth","Kevin","M","10","Arellano","216.39791","free","Harrisburg-Carlisle, PA","815","All Star","66"
"BeyoncÃÂ© feat. Jay-Z","Ayla","F","1","Johnson","235.93751","free","Santa Rosa, CA","839","Crazy In Love","63"
"Aaliyah","Ayla","F","2","Johnson","228.28363","free","Santa Rosa, CA","839","More Than A Woman","63"
"Coldplay","Emily","F","1","Benson","268.38159","paid","Augusta-Richmond County, GA-SC","821","Yellow","58"
"Martin Solveig","Emily","F","2","Benson","246.282","paid","Augusta-Richmond County, GA-SC","821","Something About You","58"
"Simple Minds","Ryan","M","0","Smith","240.03873","free","San Jose-Sunnyvale-Santa Clara, CA","845","Glittering Prize","26"
"Guns N' Roses","Ryan","M","1","Smith","284.05506","free","San Jose-Sunnyvale-Santa Clara, CA","845","Don't Cry (Original)","26"
"Erin Bode","Rylan","M","0","George","252.05506","paid","Birmingham-Hoover, AL","617","Here_ There And Everywhere","16"
"Blue Oyster Cult","Rylan","M","1","George","322.42893","paid","Birmingham-Hoover, AL","617","Buck's Boogie","16"
"Little Boots","Rylan","M","2","George","195.94404","paid","Birmingham-Hoover, AL","617","Meddle","16"
"FM Static","Rylan","M","3","George","218.27873","paid","Birmingham-Hoover, AL","617","Tonight","16"
"Dead Kennedys","Rylan","M","4","George","90.40934","paid","Birmingham-Hoover, AL","617","Terminal Preppie","16"
"Jim Jones & Ron Browz featuring Juelz Santana","Rylan","M","5","George","215.97995","paid","Birmingham-Hoover, AL","617","Pop Champagne","16"
"Dr. Dre / Eminem / Alvin Joiner","Rylan","M","6","George","244.21832","paid","Birmingham-Hoover, AL","617","What's The Difference","16"
"The Cinematic Orchestra","Kevin","M","0","Arellano","373.9424","free","Harrisburg-Carlisle, PA","850","To Build A Home","66"
"Cradle Of Filth","Kevin","M","1","Arellano","355.94404","free","Harrisburg-Carlisle, PA","850","Tonight In Flames (Album Version)","66"
"Disturbed","Cecilia","F","0","Owens","224.86159","free","Atlanta-Sandy Springs-Roswell, GA","847","Numb (Album Version)","6"
"Viola","Kevin","M","2","Arellano","260.25751","free","Harrisburg-Carlisle, PA","850","Nostalgia Amnesia","66"
"Justin Bieber","Cecilia","F","1","Owens","220.89098","free","Atlanta-Sandy Springs-Roswell, GA","847","Somebody To Love","6"
"Dwight Yoakam","Cecilia","F","2","Owens","239.3073","free","Atlanta-Sandy Springs-Roswell, GA","847","You're The One","6"
"Ivy","Anabelle","F","1","Simpson","264.61995","free","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","791","Edge Of The Ocean","69"
"Jill Barber","Ava","F","0","Robinson","199.52281","free","New Haven-Milford, CT","836","Two Brown Eyes","50"
"Bootsy Collins","Celeste","F","0","Williams","411.42812","free","Klamath Falls, OR","826","Stretchin' Out (In A Rubber Band) (LP Version)","53"
"Toy-Box","Cienna","F","0","Freeman","197.79873","free","New York-Newark-Jersey City, NY-NJ-PA","131","Eenie_ Meenie_ Miney_ Mo","56"
"The Libertines","Noah","M","2","Chavez","203.72853","free","Ogden-Clearfield, UT","755","Can't Stand Me Now","94"
"Beirut","Cienna","F","1","Freeman","142.31465","free","New York-Newark-Jersey City, NY-NJ-PA","131","The Penalty","56"
"Amy Winehouse","Noah","M","3","Chavez","154.14812","free","Ogden-Clearfield, UT","755","Love Is A Losing Game","94"
"Slipknot","Jordyn","F","1","Powell","278.59546","free","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","357","Before I Forget (Album Version)","98"
"The All-American Rejects","Jordyn","F","2","Powell","183.61424","free","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","357","One More Sad Song","98"
"Guns N' Roses","Andrea","F","0","Butler","406.17751","free","Pensacola-Ferry Pass-Brent, FL","745","Paradise City","90"
"Harmonia","Tegan","F","0","Levine","655.77751","paid","Portland-South Portland, ME","848","Sehr kosmisch","80"
"Roky Erickson","Andrea","F","1","Butler","248.0322","free","Pensacola-Ferry Pass-Brent, FL","745","Cold night for alligators","90"
"Modest Mouse","Tegan","F","1","Levine","58.90567","paid","Portland-South Portland, ME","848","Interlude (Milo)","80"
"Velour 100","Tegan","F","2","Levine","202.29179","paid","Portland-South Portland, ME","848","Clouds (Of Color Bright Album Version)","80"
"Soundgarden","Tegan","F","3","Levine","290.11546","paid","Portland-South Portland, ME","848","Burden In My Hand","80"
"Shinedown","Tegan","F","4","Levine","229.98159","paid","Portland-South Portland, ME","848","Devour (Album Version)","80"
"Benassi Bros.","Tegan","F","5","Levine","348.60363","paid","Portland-South Portland, ME","848","Turn Me Up (Sfaction Version / Feat. Sandy)","80"
"The Black Keys","Tegan","F","6","Levine","211.01669","paid","Portland-South Portland, ME","848","Tighten Up","80"
"Taylor Swift","Tegan","F","7","Levine","237.03465","paid","Portland-South Portland, ME","848","Jump Then Fall","80"
"Company Flow","Rylan","M","1","George","347.53261","paid","Birmingham-Hoover, AL","854","Definitive","16"
"Belanova","Tegan","F","8","Levine","187.53261","paid","Portland-South Portland, ME","848","Me Pregunto","80"
"Hinder","Tegan","F","9","Levine","262.05995","paid","Portland-South Portland, ME","848","Lips Of An Angel","80"
"Armin van Buuren","Rylan","M","2","George","425.9522","paid","Birmingham-Hoover, AL","854","Intricacy","16"
"Lauryn Hill","Tegan","F","11","Levine","326.53016","paid","Portland-South Portland, ME","848","Ex-Factor","80"
"12 Stones","Rylan","M","3","George","225.98485","paid","Birmingham-Hoover, AL","854","The Way I Feel (Not Our Master)","16"
"WILL B","Tegan","F","12","Levine","525.26975","paid","Portland-South Portland, ME","848","Upgrade","80"
"Mikromusic","Rylan","M","4","George","289.17506","paid","Birmingham-Hoover, AL","854","Moje Mieszkanie","16"
"Kajagoogoo","Rylan","M","5","George","223.55546","paid","Birmingham-Hoover, AL","854","Too Shy","16"
"Pearl Jam","Tegan","F","13","Levine","219.32363","paid","Portland-South Portland, ME","848","Can't Keep","80"
"Marilyn Manson","Rylan","M","6","George","305.76281","paid","Birmingham-Hoover, AL","854","I Don't Like The Drugs (But The Drugs Like Me)","16"
"The Darkness","Tegan","F","14","Levine","209.3971","paid","Portland-South Portland, ME","848","Growing On Me","80"
"Florence + The Machine","Rylan","M","7","George","290.48118","paid","Birmingham-Hoover, AL","854","Rabbit Heart (Raise It Up)","16"
